ID	ImageURL	WikiURL	CollInfo	DisplayName	Title	Subtitle	TitleSuffix	Nicknames
412	https://res.starwarsccg.org/cards/Coruscant-Dark/large/chokk.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Chokk	CORU099	•Chokk	Chokk	Chokk		•Chokk,Dark •Chokk,Dark•Chokk,DS •Chokk,DS•Chokk,Chokk,Dark Chokk,DarkChokk,DS Chokk,DSChokk,•Chokk (CORU099),CORU099,(CORU099)
413	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/chyler.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Chyler	SEU170	•Chyler	Chyler	Chyler		•Chyler,Dark •Chyler,Dark•Chyler,DS •Chyler,DS•Chyler,Chyler,Dark Chyler,DarkChyler,DS Chyler,DSChyler,•Chyler (SEU170),SEU170,(SEU170)
421	https://res.starwarsccg.org/cards/Dagobah-Dark/large/closecall.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Close+Call	DAGC138	•Close Call	Close Call	Close Call		•Close Call,Dark •Close Call,Dark•Close Call,DS •Close Call,DS•Close Call,Close Call,Dark Close Call,DarkClose Call,DS Close Call,DSClose Call,•Close Call (DAGC138),DAGC138,(DAGC138)
422	https://res.starwarsccg.org/cards/Virtual0-Dark/large/closecall.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Close+Call+%28V%29	V0C116	•Close Call (V)	Close Call	Close Call	(V)	•Close Call (V),Dark •Close Call (V),Dark•Close Call (V),DS •Close Call (V),DS•Close Call (V),Close Call (V),Dark Close Call (V),DarkClose Call (V),DS Close Call (V),DSClose Call (V),•Close Call (V) (V0C116),V0C116,(V0C116)
423	https://res.starwarsccg.org/cards/Endor-Dark/large/closeddoor.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Closed+Door	EDRR120	•Closed Door	Closed Door	Closed Door		•Closed Door,Dark •Closed Door,Dark•Closed Door,DS •Closed Door,DS•Closed Door,Closed Door,Dark Closed Door,DarkClosed Door,DS Closed Door,DSClosed Door,•Closed Door (EDRR120),EDRR120,(EDRR120)
425	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcar.gif	https://scomp.starwarsccg.org/?s=Cloud+Car	CCC178	Cloud Car	Cloud Car	Cloud Car		Cloud Car,Dark Cloud Car,DarkCloud Car,DS Cloud Car,DSCloud Car,Cloud Car (CCC178),CCC178,(CCC178)
427	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcityblaster.gif	https://scomp.starwarsccg.org/?s=Cloud+City+Blaster	CCC180	Cloud City Blaster	Cloud City Blaster	Cloud City Blaster		Cloud City Blaster,Dark Cloud City Blaster,DarkCloud City Blaster,DS Cloud City Blaster,DSCloud City Blaster,Cloud City Blaster (CCC180),CCC180,(CCC180)
430	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcityengineer.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Cloud+City+Engineer	CCC094	•••Cloud City Engineer	Cloud City Engineer	Cloud City Engineer		•••Cloud City Engineer,Dark •••Cloud City Engineer,Dark•••Cloud City Engineer,DS •••Cloud City Engineer,DS•••Cloud City Engineer,Cloud City Engineer,Dark Cloud City Engineer,DarkCloud City Engineer,DS Cloud City Engineer,DSCloud City Engineer,•••Cloud City Engineer (CCC094),CCC094,(CCC094)
431	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/cloudcityoccupation.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City+Occupation	SER223	•Cloud City Occupation	Cloud City Occupation	Cloud City Occupation		•Cloud City Occupation,Dark •Cloud City Occupation,Dark•Cloud City Occupation,DS •Cloud City Occupation,DS•Cloud City Occupation,Cloud City Occupation,Dark Cloud City Occupation,DarkCloud City Occupation,DS Cloud City Occupation,DSCloud City Occupation,•Cloud City Occupation (SER223),SER223,(SER223)
432	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcitysabacc.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City+Sabacc	CCU134	•Cloud City Sabacc	Cloud City Sabacc	Cloud City Sabacc		•Cloud City Sabacc,Dark •Cloud City Sabacc,Dark•Cloud City Sabacc,DS •Cloud City Sabacc,DS•Cloud City Sabacc,Cloud City Sabacc,Dark Cloud City Sabacc,DarkCloud City Sabacc,DS Cloud City Sabacc,DSCloud City Sabacc,•Cloud City Sabacc (CCU134),CCU134,(CCU134)
435	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcitytrooper.gif	https://scomp.starwarsccg.org/?s=Cloud+City+Trooper	CCC095	Cloud City Trooper	Cloud City Trooper	Cloud City Trooper		Cloud City Trooper,Dark Cloud City Trooper,DarkCloud City Trooper,DS Cloud City Trooper,DSCloud City Trooper,Cloud City Trooper (CCC095),CCC095,(CCC095)
437	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcitycarbonitechamber.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Carbonite+Chamber	CCU166	•Cloud City: Carbonite Chamber	Cloud City: Carbonite Chamber	Cloud City		•Cloud City: Carbonite Chamber,Dark •Cloud City: Carbonite Chamber,Dark•Cloud City: Carbonite Chamber,DS •Cloud City: Carbonite Chamber,DS•Cloud City: Carbonite Chamber,Cloud City: Carbonite Chamber,Dark Cloud City: Carbonite Chamber,DarkCloud City: Carbonite Chamber,DS Cloud City: Carbonite Chamber,DSCloud City: Carbonite Chamber,•Cloud City: Carbonite Chamber (CCU166),CCU166,(CCU166)
439	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/cloudcitycasino.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Casino	SEU269	•Cloud City: Casino	Cloud City: Casino	Cloud City		•Cloud City: Casino,Dark •Cloud City: Casino,Dark•Cloud City: Casino,DS •Cloud City: Casino,DS•Cloud City: Casino,Cloud City: Casino,Dark Cloud City: Casino,DarkCloud City: Casino,DS Cloud City: Casino,DSCloud City: Casino,•Cloud City: Casino (SEU269),SEU269,(SEU269)
441	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcitychasmwalkway.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Chasm+Walkway	CCC167	•Cloud City: Chasm Walkway	Cloud City: Chasm Walkway	Cloud City		•Cloud City: Chasm Walkway,Dark •Cloud City: Chasm Walkway,Dark•Cloud City: Chasm Walkway,DS •Cloud City: Chasm Walkway,DS•Cloud City: Chasm Walkway,Cloud City: Chasm Walkway,Dark Cloud City: Chasm Walkway,DarkCloud City: Chasm Walkway,DS Cloud City: Chasm Walkway,DSCloud City: Chasm Walkway,•Cloud City: Chasm Walkway (CCC167),CCC167,(CCC167)
444	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcitydiningroom.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Dining+Room	CCR168	•Cloud City: Dining Room	Cloud City: Dining Room	Cloud City		•Cloud City: Dining Room,Dark •Cloud City: Dining Room,Dark•Cloud City: Dining Room,DS •Cloud City: Dining Room,DS•Cloud City: Dining Room,Cloud City: Dining Room,Dark Cloud City: Dining Room,DarkCloud City: Dining Room,DS Cloud City: Dining Room,DSCloud City: Dining Room,•Cloud City: Dining Room (CCR168),CCR168,(CCR168)
445	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/cloudcitydowntownplaza.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Downtown+Plaza	SER270	•Cloud City: Downtown Plaza	Cloud City: Downtown Plaza	Cloud City		•Cloud City: Downtown Plaza,Dark •Cloud City: Downtown Plaza,Dark•Cloud City: Downtown Plaza,DS •Cloud City: Downtown Plaza,DS•Cloud City: Downtown Plaza,Cloud City: Downtown Plaza,Dark Cloud City: Downtown Plaza,DarkCloud City: Downtown Plaza,DS Cloud City: Downtown Plaza,DSCloud City: Downtown Plaza,•Cloud City: Downtown Plaza (SER270),SER270,(SER270)
447	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcityeastplatformdockingbay.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+East+Platform+%28Docking+Bay%29	CCC169	•Cloud City: East Platform (Docking Bay)	Cloud City: East Platform (Docking Bay)	Cloud City		•Cloud City: East Platform (Docking Bay),Dark •Cloud City: East Platform (Docking Bay),Dark•Cloud City: East Platform (Docking Bay),DS •Cloud City: East Platform (Docking Bay),DS•Cloud City: East Platform (Docking Bay),Cloud City: East Platform (Docking Bay),Dark Cloud City: East Platform (Docking Bay),DarkCloud City: East Platform (Docking Bay),DS Cloud City: East Platform (Docking Bay),DSCloud City: East Platform (Docking Bay),•Cloud City: East Platform (Docking Bay) (CCC169),CCC169,(CCC169)
449	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcityincinerator.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Incinerator	CCC170	•Cloud City: Incinerator	Cloud City: Incinerator	Cloud City		•Cloud City: Incinerator,Dark •Cloud City: Incinerator,Dark•Cloud City: Incinerator,DS •Cloud City: Incinerator,DS•Cloud City: Incinerator,Cloud City: Incinerator,Dark Cloud City: Incinerator,DarkCloud City: Incinerator,DS Cloud City: Incinerator,DSCloud City: Incinerator,•Cloud City: Incinerator (CCC170),CCC170,(CCC170)
451	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/cloudcityinterrogationroom.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Interrogation+Room	SEC271	•Cloud City: Interrogation Room	Cloud City: Interrogation Room	Cloud City		•Cloud City: Interrogation Room,Dark •Cloud City: Interrogation Room,Dark•Cloud City: Interrogation Room,DS •Cloud City: Interrogation Room,DS•Cloud City: Interrogation Room,Cloud City: Interrogation Room,Dark Cloud City: Interrogation Room,DarkCloud City: Interrogation Room,DS Cloud City: Interrogation Room,DSCloud City: Interrogation Room,•Cloud City: Interrogation Room (SEC271),SEC271,(SEC271)
452	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcitylowercorridor.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Lower+Corridor	CCU171	•Cloud City: Lower Corridor	Cloud City: Lower Corridor	Cloud City		•Cloud City: Lower Corridor,Dark •Cloud City: Lower Corridor,Dark•Cloud City: Lower Corridor,DS •Cloud City: Lower Corridor,DS•Cloud City: Lower Corridor,Cloud City: Lower Corridor,Dark Cloud City: Lower Corridor,DarkCloud City: Lower Corridor,DS Cloud City: Lower Corridor,DSCloud City: Lower Corridor,•Cloud City: Lower Corridor (CCU171),CCU171,(CCU171)
456	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/cloudcityporttowndistrict.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Port+Town+District	SEU272	•Cloud City: Port Town District	Cloud City: Port Town District	Cloud City		•Cloud City: Port Town District,Dark •Cloud City: Port Town District,Dark•Cloud City: Port Town District,DS •Cloud City: Port Town District,DS•Cloud City: Port Town District,Cloud City: Port Town District,Dark Cloud City: Port Town District,DarkCloud City: Port Town District,DS Cloud City: Port Town District,DSCloud City: Port Town District,•Cloud City: Port Town District (SEU272),SEU272,(SEU272)
457	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcitysecuritytower.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Security+Tower	CCC172	•Cloud City: Security Tower	Cloud City: Security Tower	Cloud City		•Cloud City: Security Tower,Dark •Cloud City: Security Tower,Dark•Cloud City: Security Tower,DS •Cloud City: Security Tower,DS•Cloud City: Security Tower,Cloud City: Security Tower,Dark Cloud City: Security Tower,DarkCloud City: Security Tower,DS Cloud City: Security Tower,DSCloud City: Security Tower,•Cloud City: Security Tower (CCC172),CCC172,(CCC172)
4052	https://res.starwarsccg.org/cards/Virtual0-Dark/large/cloudcitysecuritytower.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Security+Tower+%28V%29	V0C126	•Cloud City: Security Tower (V)	Cloud City: Security Tower	Cloud City	(V)	•Cloud City: Security Tower (V),Dark •Cloud City: Security Tower (V),Dark•Cloud City: Security Tower (V),DS •Cloud City: Security Tower (V),DS•Cloud City: Security Tower (V),Cloud City: Security Tower (V),Dark Cloud City: Security Tower (V),DarkCloud City: Security Tower (V),DS Cloud City: Security Tower (V),DSCloud City: Security Tower (V),•Cloud City: Security Tower (V) (V0C126),V0C126,(V0C126)
458	https://res.starwarsccg.org/cards/CloudCity-Dark/large/cloudcityupperplazacorridor.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Upper+Plaza+Corridor	CCU173	•Cloud City: Upper Plaza Corridor	Cloud City: Upper Plaza Corridor	Cloud City		•Cloud City: Upper Plaza Corridor,Dark •Cloud City: Upper Plaza Corridor,Dark•Cloud City: Upper Plaza Corridor,DS •Cloud City: Upper Plaza Corridor,DS•Cloud City: Upper Plaza Corridor,Cloud City: Upper Plaza Corridor,Dark Cloud City: Upper Plaza Corridor,DarkCloud City: Upper Plaza Corridor,DS Cloud City: Upper Plaza Corridor,DSCloud City: Upper Plaza Corridor,•Cloud City: Upper Plaza Corridor (CCU173),CCU173,(CCU173)
460	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/cloudcityupperwalkway.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+Upper+Walkway	SEC273	•Cloud City: Upper Walkway	Cloud City: Upper Walkway	Cloud City		•Cloud City: Upper Walkway,Dark •Cloud City: Upper Walkway,Dark•Cloud City: Upper Walkway,DS •Cloud City: Upper Walkway,DS•Cloud City: Upper Walkway,Cloud City: Upper Walkway,Dark Cloud City: Upper Walkway,DarkCloud City: Upper Walkway,DS Cloud City: Upper Walkway,DSCloud City: Upper Walkway,•Cloud City: Upper Walkway (SEC273),SEC273,(SEC273)
461	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/cloudcitywestgallery.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Cloud+City%3A+West+Gallery	SEC274	•Cloud City: West Gallery	Cloud City: West Gallery	Cloud City		•Cloud City: West Gallery,Dark •Cloud City: West Gallery,Dark•Cloud City: West Gallery,DS •Cloud City: West Gallery,DS•Cloud City: West Gallery,Cloud City: West Gallery,Dark Cloud City: West Gallery,DarkCloud City: West Gallery,DS Cloud City: West Gallery,DSCloud City: West Gallery,•Cloud City: West Gallery (SEC274),SEC274,(SEC274)
463	https://res.starwarsccg.org/cards/CloudCity-Dark/large/clouds.gif	https://scomp.starwarsccg.org/?s=%3C%3E%3C%3E%3C%3EClouds	CCC174	<><><>Clouds	Clouds	Clouds		<><><>Clouds,Dark <><><>Clouds,Dark<><><>Clouds,DS <><><>Clouds,DS<><><>Clouds,Clouds,Dark Clouds,DarkClouds,DS Clouds,DSClouds,<><><>Clouds (CCC174),CCC174,(CCC174)
465	https://res.starwarsccg.org/cards/Hoth-Dark/large/coldfeet.gif	https://scomp.starwarsccg.org/?s=Cold+Feet	HC2117	Cold Feet	Cold Feet	Cold Feet		Cold Feet,Dark Cold Feet,DarkCold Feet,DS Cold Feet,DSCold Feet,Cold Feet (HC2117),HC2117,(HC2117)
4103	https://res.starwarsccg.org/cards/Virtual1-Dark/large/coldfeet.gif	https://scomp.starwarsccg.org/?s=Cold+Feet+%28V%29	V1C2035	Cold Feet (V)	Cold Feet	Cold Feet	(V)	Cold Feet (V),Dark Cold Feet (V),DarkCold Feet (V),DS Cold Feet (V),DSCold Feet (V),Cold Feet (V) (V1C2035),V1C2035,(V1C2035)
466	https://res.starwarsccg.org/cards/Hoth-Dark/large/collapsingcorridor.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Collapsing+Corridor	HR2118	•Collapsing Corridor	Collapsing Corridor	Collapsing Corridor		•Collapsing Corridor,Dark •Collapsing Corridor,Dark•Collapsing Corridor,DS •Collapsing Corridor,DS•Collapsing Corridor,Collapsing Corridor,Dark Collapsing Corridor,DarkCollapsing Corridor,DS Collapsing Corridor,DSCollapsing Corridor,•Collapsing Corridor (HR2118),HR2118,(HR2118)
467	https://res.starwarsccg.org/cards/Premiere-Dark/large/collateraldamage.gif	https://scomp.starwarsccg.org/?s=Collateral+Damage	PC2237	Collateral Damage	Collateral Damage	Collateral Damage		Collateral Damage,Dark Collateral Damage,DarkCollateral Damage,DS Collateral Damage,DSCollateral Damage,Collateral Damage (PC2237),PC2237,(PC2237)
469	https://res.starwarsccg.org/cards/ReflectionsIII-Dark/large/coloclawfish.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Colo+Claw+Fish	Ref3PM060	•Colo Claw Fish	Colo Claw Fish	Colo Claw Fish		•Colo Claw Fish,Dark •Colo Claw Fish,Dark•Colo Claw Fish,DS •Colo Claw Fish,DS•Colo Claw Fish,Colo Claw Fish,Dark Colo Claw Fish,DarkColo Claw Fish,DS Colo Claw Fish,DSColo Claw Fish,•Colo Claw Fish (Ref3PM060),Ref3PM060,(Ref3PM060)
472	https://res.starwarsccg.org/cards/DeathStarII-Dark/large/coloneldavodjon.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Colonel+Davod+Jon	DS2U104	•Colonel Davod Jon	Colonel Davod Jon	Colonel Davod Jon		•Colonel Davod Jon,Dark •Colonel Davod Jon,Dark•Colonel Davod Jon,DS •Colonel Davod Jon,DS•Colonel Davod Jon,Colonel Davod Jon,Dark Colonel Davod Jon,DarkColonel Davod Jon,DS Colonel Davod Jon,DSColonel Davod Jon,•Colonel Davod Jon (DS2U104),DS2U104,(DS2U104)
473	https://res.starwarsccg.org/cards/Endor-Dark/large/coloneldyer.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Colonel+Dyer	EDRR093	•Colonel Dyer	Colonel Dyer	Colonel Dyer		•Colonel Dyer,Dark •Colonel Dyer,Dark•Colonel Dyer,DS •Colonel Dyer,DS•Colonel Dyer,Colonel Dyer,Dark Colonel Dyer,DarkColonel Dyer,DS Colonel Dyer,DSColonel Dyer,•Colonel Dyer (EDRR093),EDRR093,(EDRR093)
476	https://res.starwarsccg.org/cards/DeathStarII-Dark/large/coloneljendon.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Colonel+Jendon	DS2R105	•Colonel Jendon	Colonel Jendon	Colonel Jendon		•Colonel Jendon,Dark •Colonel Jendon,Dark•Colonel Jendon,DS •Colonel Jendon,DS•Colonel Jendon,Colonel Jendon,Dark Colonel Jendon,DarkColonel Jendon,DS Colonel Jendon,DSColonel Jendon,•Colonel Jendon (DS2R105),DS2R105,(DS2R105)
4057	https://res.starwarsccg.org/cards/Virtual0-Dark/large/coloneljendoninonyx1.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Colonel+Jendon+in+Onyx+1	V0R132	•Colonel Jendon in Onyx 1 (V)	Colonel Jendon in Onyx 1	Colonel Jendon in Onyx 1	(V)	•Colonel Jendon in Onyx 1 (V),Dark •Colonel Jendon in Onyx 1 (V),Dark•Colonel Jendon in Onyx 1 (V),DS •Colonel Jendon in Onyx 1 (V),DS•Colonel Jendon in Onyx 1 (V),Colonel Jendon in Onyx 1 (V),Dark Colonel Jendon in Onyx 1 (V),DarkColonel Jendon in Onyx 1 (V),DS Colonel Jendon in Onyx 1 (V),DSColonel Jendon in Onyx 1 (V),•Colonel Jendon in Onyx 1 (V) (V0R132),V0R132,(V0R132)
478	https://res.starwarsccg.org/cards/Premiere-Dark/large/colonelwullfyularen.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Colonel+Wullf+Yularen	PU1166	•Colonel Wullf Yularen	Colonel Wullf Yularen	Colonel Wullf Yularen		•Colonel Wullf Yularen,Dark •Colonel Wullf Yularen,Dark•Colonel Wullf Yularen,DS •Colonel Wullf Yularen,DS•Colonel Wullf Yularen,Colonel Wullf Yularen,Dark Colonel Wullf Yularen,DarkColonel Wullf Yularen,DS Colonel Wullf Yularen,DSColonel Wullf Yularen,•Colonel Wullf Yularen (PU1166),PU1166,(PU1166)
4096	https://res.starwarsccg.org/cards/Virtual1-Dark/large/colonelwullfyularen.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Colonel+Wullf+Yularen+%28V%29	V1U1022	•Colonel Wullf Yularen (V)	Colonel Wullf Yularen	Colonel Wullf Yularen	(V)	•Colonel Wullf Yularen (V),Dark •Colonel Wullf Yularen (V),Dark•Colonel Wullf Yularen (V),DS •Colonel Wullf Yularen (V),DS•Colonel Wullf Yularen (V),Colonel Wullf Yularen (V),Dark Colonel Wullf Yularen (V),DarkColonel Wullf Yularen (V),DS Colonel Wullf Yularen (V),DSColonel Wullf Yularen (V),•Colonel Wullf Yularen (V) (V1U1022),V1U1022,(V1U1022)
479	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/combatcloudcar.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Combat+Cloud+Car	SEF311	•••Combat Cloud Car	Combat Cloud Car	Combat Cloud Car		•••Combat Cloud Car,Dark •••Combat Cloud Car,Dark•••Combat Cloud Car,DS •••Combat Cloud Car,DS•••Combat Cloud Car,Combat Cloud Car,Dark Combat Cloud Car,DarkCombat Cloud Car,DS Combat Cloud Car,DSCombat Cloud Car,•••Combat Cloud Car (SEF311),SEF311,(SEF311)
480	https://res.starwarsccg.org/cards/Endor-Dark/large/combatreadiness.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Combat+Readiness	EDRC136	•Combat Readiness	Combat Readiness	Combat Readiness		•Combat Readiness,Dark •Combat Readiness,Dark•Combat Readiness,DS •Combat Readiness,DS•Combat Readiness,Combat Readiness,Dark Combat Readiness,DarkCombat Readiness,DS Combat Readiness,DSCombat Readiness,•Combat Readiness (EDRC136),EDRC136,(EDRC136)
481	https://res.starwarsccg.org/cards/Virtual0-Dark/large/combatreadiness.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Combat+Readiness+%28V%29	V0C117	•Combat Readiness (V)	Combat Readiness	Combat Readiness	(V)	•Combat Readiness (V),Dark •Combat Readiness (V),Dark•Combat Readiness (V),DS •Combat Readiness (V),DS•Combat Readiness (V),Combat Readiness (V),Dark Combat Readiness (V),DarkCombat Readiness (V),DS Combat Readiness (V),DSCombat Readiness (V),•Combat Readiness (V) (V0C117),V0C117,(V0C117)
482	https://res.starwarsccg.org/cards/DeathStarII-Dark/large/combatresponse.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Combat+Response	DS2C121	•Combat Response	Combat Response	Combat Response		•Combat Response,Dark •Combat Response,Dark•Combat Response,DS •Combat Response,DS•Combat Response,Combat Response,Dark Combat Response,DarkCombat Response,DS Combat Response,DSCombat Response,•Combat Response (DS2C121),DS2C121,(DS2C121)
4040	https://res.starwarsccg.org/cards/Virtual0-Dark/large/combatresponse.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Combat+Response+%28V%29	V0C105	•Combat Response (V)	Combat Response	Combat Response	(V)	•Combat Response (V),Dark •Combat Response (V),Dark•Combat Response (V),DS •Combat Response (V),DS•Combat Response (V),Combat Response (V),Dark Combat Response (V),DarkCombat Response (V),DS Combat Response (V),DSCombat Response (V),•Combat Response (V) (V0C105),V0C105,(V0C105)
